"","lon","lat","year","year90"
"4406",115.91,40.35,"2013",28.69895
"4407",115.912,28.6131,"2013",74.704084
"4408",115.912,28.6131,"2014",70.020418
"4409",115.912,28.6131,"2015",84.214312
"4410",115.912,28.6131,"2016",69.505116
"4411",115.912,28.6131,"2017",65.836708
"4412",115.912,28.6131,"2018",73.020415
"4413",115.93,40.47,"2013",32.50004
"4414",115.93,40.47,"2018",89.464117
"4415",115.931,28.6844,"2013",78.571428
"4416",115.931,28.6844,"2014",74.959184
"4417",115.931,28.6844,"2015",73.581632
"4418",115.931,28.6844,"2016",76.45407
"4419",115.931,28.6844,"2017",82.367376
"4420",115.931,28.6844,"2018",75.938768
"4421",115.958,29.7055,"2014",62.673456
"4422",115.958,29.7055,"2015",73.80612
"4423",115.958,29.7055,"2016",80.71431
"4424",115.958,29.7055,"2017",76.68366
"4425",115.958,29.7055,"2018",78.5714
"4426",115.973,28.6969,"2013",71.61226
"4427",115.973,28.6969,"2014",77.34692
"4428",115.973,28.6969,"2015",74.7449
"4429",115.973,28.6969,"2016",78.03569
"4430",115.973,28.6969,"2017",82.938782
"4431",115.973,28.6969,"2018",79.908124
"4432",115.9738,36.4445,"2013",27.198962
"4433",115.9738,36.4445,"2014",77.39794
"4434",115.9738,36.4445,"2015",91.673436
"4435",115.9738,36.4445,"2016",83.775525
"4436",115.9738,36.4445,"2017",100.326352
"4437",115.9738,36.4445,"2018",111.09714
"4438",115.9758,29.5738,"2014",73.438788
"4439",115.9758,29.5738,"2015",77.39794
"4440",115.9758,29.5738,"2016",86.32654
"4441",115.9758,29.5738,"2017",98.438686
"4442",115.9758,29.5738,"2018",106.2349
"4443",115.987,29.6811,"2014",69.52268
"4444",115.987,29.6811,"2015",67.306084
"4445",115.987,29.6811,"2016",77.85712
"4446",115.987,29.6811,"2017",75.448976
"4447",115.9877,29.7295,"2014",56.285734
"4448",115.9877,29.7295,"2015",77.183656
"4449",115.9877,29.7295,"2016",80.408155
"4450",115.9877,29.7295,"2017",85.173488
"4451",115.9877,29.7295,"2018",85.005122
"4452",115.9884,36.4857,"2013",23.142872
"4453",115.9884,36.4857,"2014",56.81636
"4454",115.9884,36.4857,"2015",89.857124
"4455",115.9884,36.4857,"2016",103.39287
"4456",115.9884,36.4857,"2017",106.73474
"4457",115.9884,36.4857,"2018",107.38252
"4458",116.0017,36.4575,"2013",26.349095
"4459",116.0017,36.4575,"2014",81.265326
"4460",116.0017,36.4575,"2015",93.168322
"4461",116.0017,36.4575,"2018",113.14819
"4462",116.0102,36.4274,"2016",40.051
"4463",116.0102,36.4274,"2017",105.10182
"4464",116.0102,36.4274,"2018",113.14819
"4465",116.0232,29.6566,"2014",76.88774
"4466",116.0232,29.6566,"2015",77.163248
"4467",116.0232,29.6566,"2016",79.46425
"4468",116.0232,29.6566,"2017",81.061246
"4469",116.0232,29.6566,"2018",81.949015
"4470",116.0475,43.9332,"2015",55.96934
"4471",116.0475,43.9332,"2016",61.53062
"4472",116.0475,43.9332,"2017",63.21428
"4473",116.0475,43.9332,"2018",79.36221
"4474",116.0626,29.6926,"2014",59.244906
"4475",116.0626,29.6926,"2015",53.530584
"4476",116.0626,29.6926,"2016",68.367335
"4477",116.0626,29.6926,"2017",85.948974
"4478",116.0626,29.6926,"2018",74.280618
"4479",116.0713,22.9279,"2015",72.683692
"4480",116.0713,22.9279,"2016",72.16839
"4481",116.0713,22.9279,"2017",79.00001
"4482",116.0724,29.7533,"2014",60.520424
"4483",116.0724,29.7533,"2015",75.428568
"4484",116.0724,29.7533,"2016",70.816345
"4485",116.0724,29.7533,"2017",76.163256
"4486",116.0724,29.7533,"2018",81.005124
"4487",116.0797,24.2719,"2013",62.85071
"4488",116.0797,24.2719,"2014",77.428552
"4489",116.0797,24.2719,"2015",70.132662
"4490",116.0797,24.2719,"2016",69.33675
"4491",116.0797,24.2719,"2017",72.132664
"4492",116.0797,24.2719,"2018",71.892882
"4493",116.0859,43.9334,"2015",30.928552
"4494",116.0859,43.9334,"2016",62.70408
"4495",116.0859,43.9334,"2017",67.530572
"4496",116.0859,43.9334,"2018",79.36221
"4497",116.09,39.96,"2013",20.91837
"4498",116.09,39.96,"2018",87.252725
"4499",116.11,39.72,"2013",21.39797
"4500",116.11,39.72,"2018",94.768332
"4501",116.12,40.05,"2013",35.91838
"4502",116.12,40.05,"2018",88.227666
"4503",116.1233,24.328,"2013",65.86732
"4504",116.1233,24.328,"2014",75.551016
"4505",116.1233,24.328,"2015",73.979588
"4506",116.1233,24.328,"2016",65.33161
"4507",116.1233,24.328,"2017",76.06081
"4508",116.1248,24.2654,"2013",66.3265
"4509",116.1248,24.2654,"2014",74.959184
"4510",116.1248,24.2654,"2015",72.3140588
"4511",116.1248,24.2654,"2016",62.01531
"4512",116.1248,24.2654,"2017",63.604486
"4513",116.1248,24.2654,"2018",64.038562
"4514",116.14,39.573,"2013",54.5918
"4515",116.14,39.573,"2018",102.1653134
"4516",116.14,40.09,"2013",29.43874
"4517",116.14,40.09,"2018",88.227666
"4518",116.15,39.82,"2013",27.41324
"4519",116.15,39.82,"2018",92.4895818
"4520",116.17,40.2864,"2013",92.10202
"4521",116.17,40.2864,"2014",113.49008
"4522",116.17,40.2864,"2015",110.6735
"4523",116.17,40.2864,"2016",102.244725
"4524",116.17,40.2864,"2017",104.41848
"4525",116.17,40.2864,"2018",102.040758
"4526",116.225,39.9279,"2013",93.449002
"4527",116.225,39.9279,"2014",104.04078
"4528",116.225,39.9279,"2015",109.7447
"4529",116.225,39.9279,"2016",113.3166
"4530",116.225,39.9279,"2017",109.79588
"4531",116.225,39.9279,"2018",105.57123
"4532",116.23,28.0775,"2015",65.5612
"4533",116.23,28.0775,"2016",63.16326
"4534",116.23,28.0775,"2017",73.071444
"4535",116.23,28.0775,"2018",74.000008
"4536",116.23,40.1952,"2013",90.61222
"4537",116.23,40.1952,"2014",111.4997
"4538",116.23,40.1952,"2015",98.8776320000001
"4539",116.23,40.1952,"2016",106.0972
"4540",116.23,40.1952,"2017",103.846676
"4541",116.23,40.1952,"2018",108.168302
"4542",116.2809,37.4381,"2017",38.67346
"4543",116.2809,37.4381,"2018",109.60728
"4544",116.29,39.85,"2013",16.42854
"4545",116.29,39.85,"2018",101.1531312
"4546",116.3061,37.468,"2013",26.535702
"4547",116.3061,37.468,"2014",77.285696
"4548",116.3061,37.468,"2015",89.581616
"4549",116.3061,37.468,"2016",96.071448
"4550",116.3061,37.468,"2017",114.47998
"4551",116.3061,37.468,"2018",109.71431
"4552",116.3116,37.4654,"2013",28.913234
"4553",116.3116,37.4654,"2014",91.204052
"4554",116.3116,37.4654,"2015",109.85696
"4555",116.3116,37.4654,"2016",107.8824
"4556",116.3116,37.4654,"2017",102.3978
"4557",116.3116,37.4654,"2018",109.71431
"4558",116.315,39.9934,"2013",92.3163
"4559",116.315,39.9934,"2014",88.734684
"4560",116.315,39.9934,"2015",112.0716
"4561",116.315,39.9934,"2016",99.464205
"4562",116.315,39.9934,"2017",95.673486
"4563",116.315,39.9934,"2018",103.096802
"4564",116.3183,37.4501,"2013",29.428536
"4565",116.3183,37.4501,"2014",72.04084
"4566",116.3183,37.4501,"2015",101.499876
"4567",116.3183,37.4501,"2016",112.62735
"4568",116.3183,37.4501,"2017",106.9081
"4569",116.3183,37.4501,"2018",106.5766
"4570",116.3241,23.5486,"2013",72.664464
"4571",116.3241,23.5486,"2014",83.990612
"4572",116.3241,23.5486,"2015",115.05
"4573",116.3241,23.5486,"2016",131.15
"4574",116.3241,23.5486,"2017",147.8
"4575",116.3241,23.5486,"2018",146.79
"4576",116.33,39.75,"2013",20.61225
"4577",116.34,39.4,"2013",35.76532
"4578",116.34,39.4,"2018",32.451308
"4579",116.3484,23.5381,"2015",63.85203
"4580",116.3484,23.5381,"2016",68.520395
"4581",116.3484,23.5381,"2017",80.438774
"4582",116.3484,23.5381,"2018",83.000036
"4583",116.3488,23.5477,"2015",76.112236
"4584",116.3488,23.5477,"2016",69.74491
"4585",116.3488,23.5477,"2017",83.887784
"4586",116.3488,23.5477,"2018",83.000036
"4587",116.349,39.954,"2013",14.33675
"4588",116.3539,27.9201,"2015",67.765264
"4589",116.3539,27.9201,"2016",62.88265
"4590",116.3539,27.9201,"2017",71.693886
"4591",116.3539,27.9201,"2018",77.770386
"4592",116.3594,23.5738,"2013",83.368224
"4593",116.3594,23.5738,"2014",152.58
"4594",116.3594,23.5738,"2015",144.98
"4595",116.3594,23.5738,"2016",130.5
"4596",116.3594,23.5738,"2017",132.29
"4597",116.3594,23.5738,"2018",84.275515
"4598",116.3604,27.9607,"2015",76.673456
"4599",116.3604,27.9607,"2016",63.03571
"4600",116.3604,27.9607,"2017",77.39794
"4601",116.3604,27.9607,"2018",77.770386
"4602",116.361,39.9425,"2013",96.765314
"4603",116.361,39.9425,"2014",104.18358
"4604",116.361,39.9425,"2015",110.05082
"4605",116.361,39.9425,"2016",106.2757
"4606",116.361,39.9425,"2017",101.714228
"4607",116.361,39.9425,"2018",105.69351
"4608",116.3613,27.9977,"2015",67.153052
"4609",116.3613,27.9977,"2016",64.13264
"4610",116.3613,27.9977,"2017",74.153068
"4611",116.3613,27.9977,"2018",72.382674
"4612",116.366,39.8673,"2013",97.438796
"4613",116.366,39.8673,"2014",105.59176
"4614",116.366,39.8673,"2015",101.81634
"4615",116.366,39.8673,"2016",110.0507
"4616",116.366,39.8673,"2017",101.979696
"4617",116.366,39.8673,"2018",93.821427
"4618",116.368,39.856,"2013",5.316324
"4619",116.368,39.856,"2018",93.821427
"4620",116.3697,23.5352,"2013",93.629929
"4621",116.3697,23.5352,"2014",100.183504
"4622",116.3697,23.5352,"2015",135.26
"4623",116.3697,23.5352,"2016",136.45
"4624",116.3697,23.5352,"2017",144.91
"4625",116.3697,23.5352,"2018",152.57
"4626",116.3728,23.5503,"2014",85.500016
"4627",116.3728,23.5503,"2015",67.122419
"4628",116.3728,23.5503,"2018",83.000036
"4629",116.3816,39.915,"2013",38.297443
"4630",116.3816,39.915,"2014",37.7551
"4631",116.3816,39.915,"2018",105.69351
"4632",116.3899,27.9615,"2015",70.755124
"4633",116.3899,27.9615,"2016",60.280615
"4634",116.3899,27.9615,"2017",73.785724
"4635",116.3899,27.9615,"2018",77.387736
"4636",116.394,39.876,"2013",47.04084
"4637",116.395,39.899,"2013",17
"4638",116.395,39.899,"2018",93.821427
"4639",116.402,23.2536,"2013",79.791365
"4640",116.402,23.2536,"2014",75.602036
"4641",116.402,23.2536,"2015",77.193448
"4642",116.402,23.2536,"2016",69.2092
"4643",116.402,23.2536,"2017",77.826508
"4644",116.402,23.2536,"2018",84.954088
"4645",116.407,40.0031,"2013",84.142872
"4646",116.407,40.0031,"2014",97.928588
"4647",116.407,40.0031,"2015",114.40842
"4648",116.407,40.0031,"2016",113.46935
"4649",116.407,40.0031,"2017",104.82642
"4650",116.4094,23.5292,"2013",104.179222
"4651",116.4094,23.5292,"2014",91.816292
"4652",116.4094,23.5292,"2015",151.38
"4653",116.4094,23.5292,"2016",145.7
"4654",116.4094,23.5292,"2017",153.5
"4655",116.4094,23.5292,"2018",87.137749
"4656",116.4179,23.5125,"2015",82.795932
"4657",116.4179,23.5125,"2016",77.19386
"4658",116.4179,23.5125,"2017",82.061256
"4659",116.4179,23.5125,"2018",87.137749
"4660",116.434,39.8745,"2013",101.09182
"4661",116.434,39.8745,"2014",108.734464
"4662",116.434,39.8745,"2015",114.755
"4663",116.434,39.8745,"2016",108.52
"4664",116.434,39.8745,"2017",100.520404
"4665",116.434,39.8745,"2018",98.301034
"4666",116.434,39.9522,"2013",96.938788
"4667",116.434,39.9522,"2014",97.040828
"4668",116.434,39.9522,"2015",99.193828
"4669",116.434,39.9522,"2016",100.43364
"4670",116.434,39.9522,"2017",97.2551120000001
"4671",116.434,39.9522,"2018",102.101982
"4672",116.473,39.9716,"2013",98.02031
"4673",116.473,39.9716,"2014",112.8469
"4674",116.473,39.9716,"2015",111.55086
"4675",116.473,39.9716,"2016",109.1836
"4676",116.473,39.9716,"2017",113.00004
"4677",116.473,39.9716,"2018",103.24982
"4678",116.483,39.939,"2013",13.31632
"4679",116.4833,31.7615,"2015",75.602036
"4680",116.4833,31.7615,"2016",83.392875
"4681",116.4833,31.7615,"2017",81.836768
"4682",116.4833,31.7615,"2018",85.801034
"4683",116.4947,31.7645,"2015",39.734676
"4684",116.4947,31.7645,"2016",75.81632
"4685",116.4947,31.7645,"2017",81.897986
"4686",116.4947,31.7645,"2018",85.801034
"4687",116.5,39.82,"2013",28.44391
"4688",116.5,39.82,"2018",86.6955408
"4689",116.5113,31.7776,"2015",77.275492
"4690",116.5113,31.7776,"2016",92.32139
"4691",116.5113,31.7776,"2017",89.040804
"4692",116.5113,31.7776,"2018",94.581646
"4693",116.5421,31.7942,"2015",38.82652
"4694",116.5421,31.7942,"2016",61.53062
"4695",116.5421,31.7942,"2017",84.632676
"4696",116.5421,31.7942,"2018",87.65306
"4697",116.5447,35.4099,"2013",39.3984364
"4698",116.5447,35.4099,"2014",106.112168
"4699",116.5447,35.4099,"2015",92.387716
"4700",116.5447,35.4099,"2016",89.99998
"4701",116.5447,35.4099,"2017",107.69364
"4702",116.5447,35.4099,"2018",101.4800127
"4703",116.6033,23.25,"2013",82.4211425
"4704",116.6033,23.25,"2014",85.56124
"4705",116.6033,23.25,"2015",81.500018
"4706",116.6033,23.25,"2016",75.5102
"4707",116.6033,23.25,"2017",80.826554
"4708",116.6033,23.25,"2018",79.499985
"4709",116.6175,23.653,"2013",71.98982
"4710",116.6175,23.653,"2014",89.99998
"4711",116.6175,23.653,"2015",82.95919
"4712",116.6175,23.653,"2016",78.21428
"4713",116.6175,23.653,"2017",151.45
"4714",116.6183,23.6588,"2017",80.908177
"4715",116.6183,23.6588,"2018",88.153047
"4716",116.6233,35.4111,"2013",35.85916
"4717",116.6233,35.4111,"2014",101.132852
"4718",116.6233,35.4111,"2015",104.46948
"4719",116.6233,35.4111,"2016",99.97435
"4720",116.6233,35.4111,"2017",109.77518
"4721",116.6338,23.6713,"2013",69.92513
"4722",116.6338,23.6713,"2014",88.653052
"4723",116.6338,23.6713,"2015",110.37728
"4724",116.6338,23.6713,"2016",94.795945
"4725",116.6338,23.6713,"2017",83.836746
"4726",116.6338,23.6713,"2018",83.893265
"4727",116.6377,32.6178,"2015",64.224476
"4728",116.6377,32.6178,"2016",86.93878
"4729",116.6377,32.6178,"2017",95.010232
"4730",116.6377,32.6178,"2018",95.750025
"4731",116.644,40.3937,"2013",94.520422
"4732",116.644,40.3937,"2014",109.85694
"4733",116.644,40.3937,"2015",107.765048
"4734",116.644,40.3937,"2016",107.678455
"4735",116.644,40.3937,"2017",105.2955
"4736",116.6447,23.6706,"2013",80.90963
"4737",116.6447,23.6706,"2014",93.530606
"4738",116.6447,23.6706,"2015",108.112236
"4739",116.6447,23.6706,"2016",90.191825
"4740",116.6447,23.6706,"2017",79.91837
"4741",116.6447,23.6706,"2018",89.908172
"4742",116.65,39.88,"2013",25.15306
"4743",116.65,39.88,"2018",105.429845
"4744",116.671,39.5113,"2013",74.48977
"4745",116.671,39.5113,"2014",96.132666
"4746",116.671,39.5113,"2015",88.7755
"4747",116.671,39.5113,"2016",99.84687
"4748",116.671,39.5113,"2017",107.316044
"4749",116.671,39.5113,"2018",97.801038
"4750",116.6794,23.3666,"2013",38.57142
"4751",116.6794,23.3666,"2014",82.775548
"4752",116.6794,23.3666,"2015",85.86736
"4753",116.6794,23.3666,"2016",73.418365
"4754",116.6794,23.3666,"2017",75.234692
"4755",116.6794,23.3666,"2018",86.183675
"4756",116.702,39.5499,"2013",73.387768
"4757",116.702,39.5499,"2014",84.551044
"4758",116.702,39.5499,"2015",85.500016
"4759",116.702,39.5499,"2016",80.147981
"4760",116.72,40.1438,"2013",80.56125
"4761",116.72,40.1438,"2014",111.33666
"4762",116.72,40.1438,"2015",101.418404
"4763",116.72,40.1438,"2016",102.04052
"4764",116.72,40.1438,"2017",113.53054
"4765",116.72,40.1438,"2018",110.22929
"4766",116.7244,23.3638,"2013",42.4731468
"4767",116.7244,23.3638,"2014",68.408186
"4768",116.7244,23.3638,"2015",84.867356
"4769",116.7244,23.3638,"2016",77.73366
"4770",116.7244,23.3638,"2017",77.999976
"4771",116.7244,23.3638,"2018",82.408577
"4772",116.725,39.5272,"2013",85.336752
"4773",116.725,39.5272,"2014",84.77552
"4774",116.725,39.5272,"2015",98.612322
"4775",116.725,39.5272,"2016",101.55585
"4776",116.725,39.5272,"2017",112.70418
"4777",116.725,39.5272,"2018",109.2857
"4778",116.7258,23.2775,"2013",70.668372
"4779",116.7258,23.2775,"2014",67.209382
"4780",116.7258,23.2775,"2015",84.8894
"4781",116.7258,23.2775,"2016",75.45918
"4782",116.7258,23.2775,"2017",76.979576
"4783",116.7258,23.2775,"2018",83.443889
"4784",116.734,36.5336,"2013",108.97942
"4785",116.734,36.5336,"2014",101.336876
"4786",116.734,36.5336,"2015",88.20407
"4787",116.734,36.5336,"2016",102.755
"4788",116.734,36.5336,"2017",105.50002
"4789",116.734,36.5336,"2018",108.67859
"4790",116.7519,23.4713,"2013",73.466702
"4791",116.7519,23.4713,"2014",84.142884
"4792",116.7519,23.4713,"2015",80.58163
"4793",116.7519,23.4713,"2016",76.50509
"4794",116.7519,23.4713,"2017",74.226536
"4795",116.7519,23.4713,"2018",80.142877
"4796",116.76,39.5671,"2013",73.67348
"4797",116.76,39.5671,"2014",98.040814
"4798",116.76,39.5671,"2015",94.908174
"4799",116.76,39.5671,"2016",94.2092
"4800",116.76,39.5671,"2017",112.93902
"4801",116.76,39.5671,"2018",99.499813
"4802",116.7682,33.9083,"2015",85.17347
"4803",116.7682,33.9083,"2016",79.260205
"4804",116.7682,33.9083,"2017",95.040798
"4805",116.7682,33.9083,"2018",81.43604
"4806",116.78,40.42,"2013",40.51018
"4807",116.783,39.712,"2013",22.9592
"4808",116.7936,33.9456,"2015",91.295888
"4809",116.7936,33.9456,"2016",90.40814
"4810",116.7936,33.9456,"2017",98.520352
"4811",116.7936,33.9456,"2018",97.637753
"4812",116.8131,33.8931,"2015",101.785532
"4813",116.8131,33.8931,"2016",90.86732
"4814",116.8131,33.8931,"2017",97.479612
"4815",116.8131,33.8931,"2018",100.178458
"4816",116.8166,32.7813,"2015",83.112064
"4817",116.8166,32.7813,"2016",82.193905
"4818",116.8166,32.7813,"2017",103.2956
"4819",116.8166,32.7813,"2018",94.23471
"4820",116.8436,35.4099,"2013",35.532235
"4821",116.8436,35.4099,"2014",99.499948
"4822",116.8436,35.4099,"2015",79.673474
"4823",116.8436,35.4099,"2016",85.73981
"4824",116.8436,35.4099,"2017",107.65292
"4825",116.845,38.3128,"2013",70.1619244
"4826",116.845,38.3128,"2014",94.326546
"4827",116.845,38.3128,"2015",103.510332
"4828",116.845,38.3128,"2016",97.75512
"4829",116.845,38.3128,"2017",106.91826
"4830",116.845,38.3128,"2018",106.71421
"4831",116.8502,32.6251,"2015",64.581616
"4832",116.8502,32.6251,"2016",87.37245
"4833",116.8502,32.6251,"2017",94.03063
"4834",116.8502,32.6251,"2018",94.41328
"4835",116.8588,32.6,"2015",56.47961
"4836",116.8588,32.6,"2016",66.86221
"4837",116.8588,32.6,"2017",91.53058
"4838",116.8588,32.6,"2018",95.846942
"4839",116.861,38.31,"2013",95.47961
"4840",116.861,38.31,"2014",100.193596
"4841",116.861,38.31,"2015",82.142888
"4842",116.861,38.31,"2016",97.7041
"4843",116.861,38.31,"2017",107.16328
"4844",116.861,38.31,"2018",106.71421
"4845",116.872,38.2836,"2013",77.928548
"4846",116.872,38.2836,"2014",96.306152
"4847",116.872,38.2836,"2015",81.081654
"4848",116.872,38.2836,"2016",94.4643
"4849",116.872,38.2836,"2017",102.1835
"4850",116.93,36.67,"2013",93.122446
"4851",116.93,36.67,"2014",104.469522
"4852",116.93,36.67,"2015",97.683692
"4853",116.93,36.67,"2016",99.84694
"4854",116.93,36.67,"2017",100.632536
"4855",116.93,36.67,"2018",108.31139
"4856",116.943,36.6489,"2013",94.408178
"4857",116.943,36.6489,"2014",111.9693
"4858",116.943,36.6489,"2015",113.1636
"4859",116.943,36.6489,"2016",34.99999
"4860",116.943,36.6489,"2017",106.1125
"4861",116.943,36.6489,"2018",119.73501
"4862",116.9606,32.6137,"2015",59.704104
"4863",116.9606,32.6137,"2016",62.60204
"4864",116.9606,32.6137,"2017",85.316344
"4865",116.9606,32.6137,"2018",91.98976
"4866",116.9793,33.6263,"2015",65.520384
"4867",116.9793,33.6263,"2016",82.50004
"4868",116.9793,33.6263,"2017",95.173496
"4869",116.9816,33.6466,"2015",88.275504
"4870",116.9816,33.6466,"2016",87.2449
"4871",116.9816,33.6466,"2017",91.53058
"4872",116.9816,33.6466,"2018",93.234669
"4873",116.988,36.6114,"2013",97.72444
"4874",116.988,36.6114,"2014",107.71394
"4875",116.988,36.6114,"2015",94.020426
"4876",116.988,36.6114,"2016",87.44898
"4877",116.988,36.6114,"2017",91.244868
"4878",116.988,36.6114,"2018",112.4538
"4879",116.989,36.6872,"2013",81.127572
"4880",116.989,36.6872,"2014",91.112216
"4881",116.989,36.6872,"2015",75.295928
"4882",116.989,36.6872,"2016",93.13771
"4883",116.989,36.6872,"2017",88.459176
"4884",116.9949,33.6382,"2015",58.193888
"4885",116.9949,33.6382,"2016",95.382675
"4886",116.9949,33.6382,"2017",100.04062
"4887",116.9975,30.6073,"2015",77.561204
"4888",116.9975,30.6073,"2016",80.71431
"4889",116.9975,30.6073,"2017",73.438788
"4890",116.9975,30.6073,"2018",86.535722
"4891",116.998,28.0674,"2015",70.163286
"4892",116.998,28.0674,"2016",72.39798
"4893",116.998,28.0674,"2017",80.030642
"4894",117.0031,28.2151,"2015",70.622454
"4895",117.0031,28.2151,"2016",73.23981
"4896",117.0031,28.2151,"2017",79.23466
"4897",117.0031,28.2151,"2018",80.673473
"4898",117.0182,32.6508,"2016",43.21424
"4899",117.0182,32.6508,"2017",86.877556
"4900",117.0182,32.6508,"2018",91.98976
"4901",117.0196,25.0329,"2015",59.479604
"4902",117.0196,25.0329,"2016",65.79079
"4903",117.0196,25.0329,"2017",67.591838
"4904",117.0196,25.0329,"2018",71.076553
"4905",117.0225,28.2214,"2015",74.520412
"4906",117.0225,28.2214,"2016",79.234695
"4907",117.0225,28.2214,"2017",82.051046
"4908",117.0225,28.2214,"2018",79.877512
"4909",117.0257,23.4188,"2014",135.07
"4910",117.0257,23.4188,"2015",155.64
"4911",117.0257,23.4188,"2016",134.5
"4912",117.0257,23.4188,"2017",132.45
"4913",117.0257,23.4188,"2018",137.9
"4914",117.0262,25.1005,"2015",63.408156
"4915",117.0262,25.1005,"2016",74.26021
"4916",117.0262,25.1005,"2017",67.336696
"4917",117.0262,25.1005,"2018",65.581608
"4918",117.0302,30.5076,"2015",75.632648
"4919",117.0302,30.5076,"2016",66.93874
"4920",117.0302,30.5076,"2017",71.877576
"4921",117.0302,30.5076,"2018",83.199014
"4922",117.0324,25.0696,"2015",62.44898
"4923",117.0324,25.0696,"2016",68.21424
"4924",117.0324,25.0696,"2017",67.734652
"4925",117.0324,25.0696,"2018",68.760224
"4926",117.0333,28.2369,"2015",73.765316
"4927",117.0333,28.2369,"2016",75.943855
"4928",117.0333,28.2369,"2017",85.142876
"4929",117.0333,28.2369,"2018",83.459186
"4930",117.0381,25.1019,"2015",51.428584
"4931",117.0381,25.1019,"2016",55.86737
"4932",117.0381,25.1019,"2017",68.69387
"4933",117.0381,25.1019,"2018",65.581608
"4934",117.049,36.6622,"2013",91.744906
"4935",117.049,36.6622,"2014",103.867186
"4936",117.049,36.6622,"2015",94.285606
"4937",117.049,36.6622,"2016",97.39798
"4938",117.049,36.6622,"2017",116.93888
"4939",117.051,36.6853,"2013",111.17374
"4940",117.051,36.6853,"2014",111.20418
"4941",117.051,36.6853,"2015",95.2551280000001
"4942",117.051,36.6853,"2016",112.27025
"4943",117.051,36.6853,"2017",99.336806
"4944",117.051,36.6853,"2018",112.02039
"4945",117.0527,32.6322,"2015",65.78073
"4946",117.0527,32.6322,"2018",93.321382
"4947",117.0565,30.5432,"2015",40.86732
"4948",117.0565,30.5432,"2016",62.34694
"4949",117.0565,30.5432,"2017",65.367324
"4950",117.0565,30.5432,"2018",96.551028
"4951",117.06,40.64,"2013",39.13264
"4952",117.06,40.64,"2018",82.132413
"4953",117.0605,28.2464,"2015",67.979548
"4954",117.0605,28.2464,"2016",70.17861
"4955",117.0605,28.2464,"2017",82.714324
"4956",117.0605,28.2464,"2018",79.984654
"4957",117.0861,30.5162,"2015",42.714272
"4958",117.0861,30.5162,"2016",91.98976
"4959",117.0861,30.5162,"2017",84.28574
"4960",117.0861,30.5162,"2018",87.341838
"4961",117.1061,36.1352,"2013",22.0471274
"4962",117.1061,36.1352,"2014",89.163252
"4963",117.1061,36.1352,"2015",100.336564
"4964",117.1061,36.1352,"2016",106.1737
"4965",117.1061,36.1352,"2017",115.39826
"4966",117.1061,36.1352,"2018",93.986068
"4967",117.11,40.2,"2013",33.17858
"4968",117.11,40.2,"2018",44.885663
"4969",117.114,36.6739,"2013",97.03045
"4970",117.114,36.6739,"2014",105.48984
"4971",117.114,36.6739,"2015",100.489736
"4972",117.114,36.6739,"2016",95.12756
"4973",117.114,36.6739,"2017",113.08184
"4974",117.1186,36.1461,"2013",31.286695
"4975",117.1186,36.1461,"2014",89.7959
"4976",117.1186,36.1461,"2015",92.204086
"4977",117.1186,36.1461,"2016",104.6684
"4978",117.1186,36.1461,"2017",112.755
"4979",117.1186,36.1461,"2018",101.84201
"4980",117.12,40.108,"2013",34.82145
"4981",117.124,31.8516,"2013",42.224452
"4982",117.124,31.8516,"2014",39.2857
"4983",117.124,31.8516,"2015",37.387756
"4984",117.124,31.8516,"2016",89.31121
"4985",117.124,31.8516,"2017",99.214196
"4986",117.124,31.8516,"2018",93.367349
"4987",117.1275,36.1425,"2013",23.0422677
"4988",117.1275,36.1425,"2014",75
"4989",117.1275,36.1425,"2015",95.28574
"4990",117.1275,36.1425,"2016",104.87255
"4991",117.1275,36.1425,"2017",113.4388
"4992",117.1275,36.1425,"2018",101.84201
"4993",117.145,39.1654,"2013",93.500022
"4994",117.145,39.1654,"2014",89.326516
"4995",117.145,39.1654,"2015",33.06126
"4996",117.145,39.1654,"2018",106.83691
"4997",117.151,39.097,"2013",92.316288
"4998",117.151,39.097,"2014",95.938796
"4999",117.151,39.097,"2015",93.77553
"5000",117.1546,29.257,"2015",56.86738
"5001",117.1546,29.257,"2016",72.90818
"5002",117.1546,29.257,"2017",72.449
"5003",117.1555,39.172,"2015",84.48982
"5004",117.1555,39.172,"2016",83.928585
"5005",117.1555,39.172,"2017",100.326304
"5006",117.1555,39.172,"2018",106.83691
"5007",117.157,38.9194,"2013",76.76019
"5008",117.157,38.9194,"2014",90.61222
"5009",117.157,38.9194,"2015",95.56126
"5010",117.157,38.9194,"2016",100.71414
"5011",117.157,38.9194,"2017",94.1325376
"5012",117.16,31.9051,"2013",69.551034
"5013",117.16,31.9051,"2014",82.112276
"5014",117.16,31.9051,"2015",79.550984
"5015",117.16,31.9051,"2016",89.64284
"5016",117.16,31.9051,"2017",101.765516
"5017",117.16,31.9051,"2018",96.112276
"5018",117.1613,39.0798,"2016",28.11222
"5019",117.1613,39.0798,"2017",109.20386
"5020",117.1613,39.0798,"2018",107.0866
"5021",117.1659,39.1796,"2016",32.6531
"5022",117.1659,39.1796,"2017",111.01026
"5023",117.1659,39.1796,"2018",106.83691
"5024",117.166,34.1806,"2013",93.540768
"5025",117.166,34.1806,"2014",85.00002
"5026",117.166,34.1806,"2015",85.704096
"5027",117.166,34.1806,"2016",83.571448
"5028",117.166,34.1806,"2018",98.06124
